leagueId,queueType,tier,rank,puuid,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,division
bed42f41-3225-43e4-99c4-3374204e843d,RANKED_SOLO_5x5,IRON,IV,M0bWWR_85yWD1VfRd-gFIF0jDp3siI5LdKfoGL69aMF7w2TnfELQUHpYPZb76Wdf4kSmnqzt9aQa8w,84,26,42,False,False,False,False,IV
21aeffe9-68f8-4c19-b580-fab87a672e10,RANKED_SOLO_5x5,IRON,IV,VDG7TBTB3oBWTKPd3Fqr3EX38SU4SWDK5TZ5dWH1AMOQweekCV8jwrEDjSZv6V08Hj89OWbT7jXExA,58,21,39,False,False,False,False,IV
88b71f1a-89c5-4782-808f-08e81b5731ba,RANKED_SOLO_5x5,IRON,IV,5Wg8x-vmkJySDE967SYHxbn5HvtMYQfyDw4lyqxWKWVkzuC6OHzgv5H12rDicTn-2iwHnymybT2-uA,0,29,58,False,False,False,False,IV
02608576-316b-4e46-9d94-994505490ea1,RANKED_SOLO_5x5,IRON,IV,4WpzMK1zaN4s_aB8-OoDvF0_j6IXrDAYAnQNBUa9JTUupFZU_DdtZptKdBUyooPb0cwE5rbRa0lQPA,0,22,46,False,False,False,False,IV
4ea13c20-0969-4059-8cec-4c37a5e74f75,RANKED_SOLO_5x5,IRON,IV,aLYLPFKra8atLzkSnMFD4c8q1V7U2iyfxTIhjMoPftxMF2TG5NdxjnruROf9ztGt4qr4cmM7Zgfs1w,0,41,60,False,False,False,False,IV
1257ef4b-291c-4469-9382-31b42826637b,RANKED_SOLO_5x5,IRON,IV,NxrwT9lf1clHg6dfXKXvYaReSeIGYwz-EJcg3h30yXUIlvnEOoWKpDVw5yXslTJCEc_0bfknSX0WFQ,46,40,84,False,False,False,False,IV
2ae57805-a79b-4a6c-9710-8a125f3f3bf6,RANKED_SOLO_5x5,IRON,IV,c5mHnxj6--cSYXRERo3bG8jfYx0JZml6GS8hSeW1j12iyqs_EnjMxnmrEpgBBbnev7iHt5U2kZyVqw,82,55,87,False,False,False,False,IV
57019643-9709-4abb-8fcf-6826be67bdd6,RANKED_SOLO_5x5,IRON,IV,9zl6H_-et1K4X_bdSYvQwW4xhn9E9IS6ECyxCLKYaZGgrreRASj6vbMwTMRetzPaW1Oh-w1WkLdeWg,0,201,235,False,False,True,False,IV
4e2871d2-500a-4b2d-9c66-f2015813cdcf,RANKED_SOLO_5x5,IRON,IV,ZFoNWfjIpnmSxY0tImP1-IoXHi8BCCva2mMP-XLJ_nIuEO8GG-Nw8P3WJEPAabOpE-BcYVP47Rlu2Q,77,18,41,False,False,False,False,IV
5dc0de2b-6e61-4554-a48d-18c0006f763f,RANKED_SOLO_5x5,IRON,IV,vXFB06zuzy5UvPXoo8vwzvO6w1gDckphX21zbcVn-vY0ZQwoxFgQjWaF0wrWzaFz9VpdxZYCgtaPHA,65,25,53,False,False,False,False,IV
cd0dad6d-f8b9-4ee3-b02f-3087320667c7,RANKED_SOLO_5x5,IRON,IV,OqC5zIaeJLY6nT-Z0bBGeBF_qXpQsaJMMvCWB-MMGVYsf_0rWNi7YAnbftF7NU4Hy3lfFKoiKN1NrQ,11,38,68,False,False,False,False,IV
57a5ccb5-e169-41a6-aea0-de88366a2237,RANKED_SOLO_5x5,IRON,IV,tpzPRRQ20p0oHmDJhLvqR4Y6yjIPkmxqmWdxLPVn10O1sOQq-0MqOhm-s_pNNXdBeYIqCZ8m5IwexQ,15,79,131,False,False,False,False,IV
b23c4ac4-7ac6-4191-8149-34d626b447b6,RANKED_SOLO_5x5,IRON,IV,8YSeLMK6GYbf5EOonqgZEMiJPGcjaWHPEzXJ_X5dib_J8v2Q13nuhtGfpsb8p81udvlSkDJPXtLOUw,0,102,140,False,False,False,False,IV
bafbf7e1-c8ec-4b69-8233-7f8274077e5d,RANKED_SOLO_5x5,IRON,IV,EeKnzR2-CiDWXQqxkVq8gxfv_LSDeotmpjo4cN9gDDwISuhaq_-YAvwxs56b7R8bOhivNLMqS2Gzmg,35,40,70,False,False,False,False,IV
d25f161f-481e-4866-8807-50022d19cf38,RANKED_SOLO_5x5,IRON,IV,enVZZ-h4qwKnseDCEwZz_ykN0GnsrlEIh1YSdtBc3LFvmNpFp_Xo7sO-4j9YqoGx6x5DIWHR4Y0LHQ,65,27,50,False,False,False,False,IV
ff988bfd-74a5-4525-b3dc-8278b0b62d01,RANKED_SOLO_5x5,IRON,IV,XCZtC4CivB34RdY4q4w-fjzjBZ5z4QN7DvMnzg7v16y4Ll2xcPq59eRwD7hYJ3c-6KjjlQzZ_UL-PQ,99,33,48,False,False,False,False,IV
b30ec438-151a-43c4-adb8-6036d6825b82,RANKED_SOLO_5x5,IRON,IV,VTGxH0Iuo4oud25v9ss89-Rp88O0O_VF14LOV_AaqV0Tu_Bjgv2WNMKBzycHHb2EQ1McuzvOlB-hDw,20,104,133,False,False,False,False,IV
c90a336c-2653-492e-9efe-61c9599166f2,RANKED_SOLO_5x5,IRON,IV,ab1BJtgpnvGwr4ihcPS6-9MDXSXWthupcI9GEdta78bD4yKf0X4P315YOw3qnDCdE5hNTVObrhqtKw,70,81,111,False,False,False,False,IV
e8dbf110-49cf-4f47-b5ca-55f6a7e5a551,RANKED_SOLO_5x5,IRON,IV,qS2P925bCca9g8gaRtf9pip0qCxNOntaggyHE7qfhJWiaTg_ZMbeyD9Mghos5px455yV3UoQXtuTNw,1,36,72,False,False,False,False,IV
0ed80586-8a4b-47c8-857f-10353412f534,RANKED_SOLO_5x5,IRON,IV,a4i4w-maBxhcAGG_cDBr_oubPctQ3RDOQ9WsbMzBsx5ELOxOGag9VB9vaadAr_lYjjqpGUog37jMSQ,42,34,79,False,False,False,False,IV
9199d510-8e04-4b1b-ae61-7efd8ac6f6d9,RANKED_SOLO_5x5,IRON,IV,iZlvhp073ixZ0ZRzWIl4vo8EAN438XYKRIk0xo2vay08-qal4JepYxs_dGUD26OgJnp5zAKlM5jU_w,76,81,109,False,False,False,False,IV
ec1b1f79-df2b-4c32-81f0-c3c93e3412bf,RANKED_SOLO_5x5,IRON,IV,eXHluwOfKaGoul3OvWuX7TxYocS1QECH-Lr9eWR0M08BJhi5QFLqSetPW-EKm2JayX5iMmZArsEYQQ,1,116,164,False,False,False,False,IV
dbcbe2cc-b32d-4acc-b692-964919e3b500,RANKED_SOLO_5x5,IRON,IV,fSbBxkx_RrgLPZ7IG7UNBH5BuufN0fN46_U0Bq4PZXhAQOXTThfPz-RoEfIVcmf7M7TkM3ZRFKfdpw,35,76,113,False,False,False,False,IV
6ec1152b-bca5-4695-8f42-368810339ab4,RANKED_SOLO_5x5,IRON,IV,VuP2dt6RRMa7WF50cZhtcqUsWjlW-cod81q1OX7Gs9G2Genql2zvHt_XGhAleVh5fFBYdHonKEOpOQ,35,29,54,False,False,False,False,IV
a575e517-e842-4e1b-8c2f-3a56dab10867,RANKED_SOLO_5x5,IRON,IV,y807u63qyMfgmI_obqgFLd364TSZS87TRZn0u60_-WJu0uLonVvIEVweLVs1Q4hgxopBY_d39dBziA,63,68,102,False,False,False,False,IV
cf4b3447-dcaf-4763-9242-fdfbc7bfb642,RANKED_SOLO_5x5,IRON,IV,LSRusigoOqathcvEx0QvKt0NGPy0kpvawfZBZg0dODGMLXO9p6nsc9H7r4REdjse0DQZZ2z0jXcnIA,94,35,62,False,False,False,False,IV
9592bfaf-4aa0-4849-9d8a-50978aa89973,RANKED_SOLO_5x5,IRON,IV,lXkb7STUp5KMUMG9hwlN2t3XfDmvjZZFCdnYMbf3xmnf2JfNEYfAneRx3eZDfep2iqeuTKYqfAQZFQ,0,34,77,False,False,False,False,IV
3a07811e-0fae-4cde-9959-456a06c15d18,RANKED_SOLO_5x5,IRON,IV,1JUg-iCdOfq6p1ksmg8jrX9a-tEzC-7rM7RjK6yrMBfQilmY6RXginQxdeIP0YkDKwvGlRyBbbEPUg,20,16,45,False,False,False,False,IV
7cb524c5-cee6-4887-b225-c3692f63a8e5,RANKED_SOLO_5x5,IRON,IV,ZBi8DpZfuYYiTDr5FBv-qig016rW2KWBYQ665ROSMuM-NDhkDSXkrn4VVwJsu-V7oVFr5gZ2-6cOOQ,24,41,74,False,False,False,False,IV
53857f9c-b755-413f-bb02-16a4f13fbafc,RANKED_SOLO_5x5,IRON,IV,Qa3Rh296RhJnSmWbrmzOpvx9LIwJDBcizEVTbxKY-hwD1dJmpsbdJXD8jrDMkPDI_RkWwMQlrb63gw,44,53,77,False,False,False,False,IV
6b9dbd80-5132-42b6-807b-578e401538a5,RANKED_SOLO_5x5,IRON,IV,xEXyWFdFOYn3NSoJWCHDHJ1TtPORhYwnj0tKQRhnqe3hKZGomGNIa24vWQ2lOBZ06GBfiY-tfRlltw,0,22,49,False,False,False,False,IV
2785bf0d-af3e-4e6b-8bdb-12de6a0f6bd5,RANKED_SOLO_5x5,IRON,IV,IV8AstJCVpuI07gBOp8vsQAlJ2vX7msi0zfBPnXH5vTfMIzuqpE2OUDaN5RK_LhkCzvrqKt3jlRLtg,0,19,42,False,False,False,False,IV
4ae9bb54-243b-4202-b42f-56d82960bc7b,RANKED_SOLO_5x5,IRON,IV,SCwggeEkH01Yf0GQxavEKkUaSw9-zj9iKb88MiHa3Tfl3HxL-cA991O6EyCYLpt6qL39Oba0Aarnsg,0,35,64,False,False,False,False,IV
c20231a2-4ef9-4d32-abaa-9ff959c95f61,RANKED_SOLO_5x5,IRON,IV,SsO2gfEPzg0ibpBUgpRI0AbTktofakjpBrMATlb4zA4HX-56st270G5zrFMBYnXRNPcDnzmb-k_9TQ,87,19,36,False,False,False,False,IV
b4a4e70d-dd7c-4ba5-b82c-b13ae8fb0c12,RANKED_SOLO_5x5,IRON,IV,PwvUl0RHF7drF4ECHx2d3C-5MS_VidHYHJUpEfwFymo6iUDdpIrPk4OTnb4AcgOl6qZMj8AB1jQpAg,24,35,65,False,False,False,False,IV
7f39ec5c-2457-4c2d-b762-dbca3196f5ee,RANKED_SOLO_5x5,IRON,IV,jLnSFPDGuhMKJqyvOId9rqdEb3VGxL6m-d-OBQJ3eIBrW9oH28KaJ1ReGEphm66zhW2ZuQP7udWxLw,53,88,123,False,False,True,False,IV
322f5138-2c76-42c7-bbc0-a81d424c29ef,RANKED_SOLO_5x5,IRON,IV,LmAJf6Jm0psergRMsDckY9NXvPBFV4-OoJ9nT6ZM12H7m2dxNfJXDSceITQVjyY79MBGBjgNrMyD4Q,20,32,62,False,False,False,False,IV
bad126ff-ef54-4406-b02d-382668f2cc82,RANKED_SOLO_5x5,IRON,IV,wjmjDYhRgVSBxz-V1OpemhcBZPde8q3656Vfre8eBFabWDKn1PSCwZJaSadnKI-afa4Gh1qwbWOnrw,85,16,37,False,False,False,False,IV
c73466fd-9971-46fb-9bde-ef6712f461dd,RANKED_SOLO_5x5,IRON,IV,6nnc7K5oWz_2ptujIKiKwFCqHRK8KVmOF4opBMnayBwzJaml5Gg5cJUDAlXSNEBT4rRdO-5H1zsQ2Q,82,40,60,False,False,False,False,IV
b30ec438-151a-43c4-adb8-6036d6825b82,RANKED_SOLO_5x5,IRON,IV,08Oe2f_1QjtD5ArwcYnQRhZ7c8ebiRsjMymhkY3clGG9mZSoZz_guV3aI6lAZ6LRa-ze88zPHJwnSw,38,58,85,False,False,False,False,IV
503d3cef-6515-4d9f-a3a0-e9cfdb253077,RANKED_SOLO_5x5,IRON,IV,ebpI5CC2SbIYT0bdr2v2bWWKPM0S3lku1k0bmXs4hvEKQfT6nfq4czj1EbbItSXh-5aoYk_lSsf1vA,20,22,51,False,False,False,False,IV
8c36ce50-bbb3-4a1e-bbbb-9ad321bfb363,RANKED_SOLO_5x5,IRON,IV,tZnLm5pfmxQdg28SeQl3Z7dnISl5S8irGs4cCsXdt5E1NsiVgmAFzsqeLn_u0PDswiwv60omfBrApw,63,52,75,False,False,False,False,IV
d7049ae2-f230-48f5-b6d7-1685f7186af7,RANKED_SOLO_5x5,IRON,IV,wwk04F88Dom0aLpK-bPiRlVhpCCDBxeCTKCdoB85KybsbFqwQIxn3vwootpwsuHdzSlyr2FVYmYFQw,72,24,55,False,False,False,False,IV
6f4759b3-49c4-40e3-9edd-76b405abd143,RANKED_SOLO_5x5,IRON,IV,fNtvblYaEvoblWxD47w8YRkTCnSn8V4hikUwssXbmLPH-5J7RMv19GUqEPTurz41Yu2nFPGafCuXlw,50,86,115,False,False,False,False,IV
255d2f29-79fd-43c7-94f9-5a7f9f986e5e,RANKED_SOLO_5x5,IRON,IV,zblYjEWoMbJupzZN1Z100dizH7QPTixZUyaGjS3Cyr46gN9bjbnK7vDLyNgKNCdu4uWi5a7an_Iz2w,63,84,114,False,False,False,False,IV
2eab951d-f16c-4e21-997a-ea0b918851ca,RANKED_SOLO_5x5,IRON,IV,ws6d5WOdn9eVwtudMpxZIZZfClmI_hX6qy2eZUckq-AUmvFd-elD-AsqVIAEYkCLM-Xpk6a1QyiRyw,35,25,52,False,False,False,False,IV
9e7ae9b5-a738-4a94-a8ad-8c8965ed616a,RANKED_SOLO_5x5,IRON,IV,OSH9PXmlAu9J8n-9C5XGoTDlOyGwgu_eDv62OVh3uouAnDN2rrdY9vboO7xQhVmg93qchf4v9VBkPw,53,85,124,False,False,False,False,IV
43bd8019-c81d-43c8-a781-37135f80d77d,RANKED_SOLO_5x5,IRON,IV,i7ivE04YjBF6SG9-lAy_3JDC1DpqFe_jmaZrJ2HcDDDFvZwu_metOmIXkjWhuEq74A9hvMzDhPoG5Q,0,52,88,False,False,False,False,IV
4ae9bb54-243b-4202-b42f-56d82960bc7b,RANKED_SOLO_5x5,IRON,IV,MoN7jWmWpHQH8Uzi8oCFREv-Me9Hrs9ui9AR3CWRI6AweweqB9fhMYX1WNZx-BOmqExU7j0XAr0izg,76,9,28,False,False,False,False,IV
ef11998d-ddbd-4f2a-8aaa-fb2dc58afc69,RANKED_SOLO_5x5,IRON,IV,RG9_fom_xlmdhOjaRRLsuGJrfssvKA-F5cHU-T3hBx9Ve5FjEtV2xbPLAGGyT-cKTwNXOCtN5XIcdQ,22,31,55,False,False,False,False,IV
73fa4e03-72bb-4fe1-b3e4-9fcca311b6f2,RANKED_SOLO_5x5,IRON,IV,LaCtGlSKLbL005Ooqj-9vzSSCo0QjEUuyQ4c9QRumEXLKhD3mgg67hVNA0eGlh9oIw98EOq-fCq-cA,81,9,31,False,False,True,False,IV
45a7d893-cd20-4101-a280-9d5cd4821b05,RANKED_SOLO_5x5,IRON,IV,VHvbbpOkCgEHG_DYG_N4VrDbDIZ0ovfr4mFnZOVnLjFKFYSNEp9zYYdl1O0O-A_n3nyYGFcY6aL3ow,63,73,107,False,False,False,False,IV
2a89db6a-b9d6-4438-a2d7-d61f7f3abb7e,RANKED_SOLO_5x5,IRON,IV,o6ZLyVaiYgQaffjbxtAcmdY3-c3K1sR2GbCeUbIKFX8mog82Z3O3sC-LxpOmpjXiU_Zzfapys9lLRQ,46,58,111,True,False,False,False,IV
ba9ef4be-8d51-4fee-aeb5-c34c3459f7a0,RANKED_SOLO_5x5,IRON,IV,sepFDJZxskyP1jLrWVYQtxCTYr8eE4NtBFZtfzqJyAufPFOZZ-jcbZ6LmCHQL-hMbb5lbkOMEKou5g,0,39,77,False,False,False,False,IV
323c6d61-de37-40e3-8d49-23a0a84dd901,RANKED_SOLO_5x5,IRON,IV,3bDgIw0ECJhQrJqEtXD3qmeS5cI1ZMAe79QCf1OhfRXvhSPaBSFOf3tjFpvEoWjyUCKAp6YX-Gc3TQ,20,8,30,False,False,False,False,IV
47146e40-7802-4749-9e08-a6f5eb4e5c1d,RANKED_SOLO_5x5,IRON,IV,5FbqLcwsWDqCR_4BPgtxQIT0DdzKIBaxSARSQAGy-Mt9dWOZ2Gx8761fmSQvUKC93cDGjudPrEwpbA,0,31,72,False,False,False,False,IV
70e976b7-d6c0-47e4-9177-63ea3376149a,RANKED_SOLO_5x5,IRON,IV,ZYiy0f2ukw1zcqxaSBgyaA6VQI6vzeDQSCCHymRGELbjPKrpfyC0dLMjVtCb2CUGKN_frjnfT8jcwA,77,21,44,False,False,False,False,IV
f23ed427-68c8-443a-a498-e24860d3cbca,RANKED_SOLO_5x5,IRON,IV,DsP2h59K0fbGhmupZTim5mGY9b9JvtHRNKI1EDwqbQ_IYDUzbHVlfcOjFZ1E2KEcbfEpqhwHEE7f9A,50,102,159,False,False,False,False,IV
d7049ae2-f230-48f5-b6d7-1685f7186af7,RANKED_SOLO_5x5,IRON,IV,Cv1MvBPFYFl4WdyIgUD1m3f1NwWWZp1YTE9QlkX2R5gFXk0bUavLyqk4xgzJsLrP1HyLqrtuZZFtDw,0,5,49,False,False,False,False,IV
c79c45a2-7e97-4f59-bd6c-4eb75edeaf03,RANKED_SOLO_5x5,IRON,IV,X7j58QVSjwgdtoJdyYKlK61MO0NEV-1uQ7VNY0tcZLax4zYO73eAlhMXG1A8phoodtRnq_Qb3im8wQ,20,34,74,False,False,False,False,IV
91b0ab0a-faa1-4f22-8850-b5f4bed5482f,RANKED_SOLO_5x5,IRON,IV,662ZJRl1F683ZAYzlMVIE6Atc1td8yJDsw1tocJb-MJZzPsYwLtYUwdB2ERrYaKfI1Edod661Cpc9Q,82,36,54,False,False,False,False,IV
39d801d0-2a3e-4f77-9c06-cbb13824f98c,RANKED_SOLO_5x5,IRON,IV,d7aVWD5c_wcv71SARAqDmF6CIGQdQPcD4P-nFnIyHbjIZpR24XpkVqzsxIg_OzhG-vJeaLeB1K2NwA,27,37,60,False,False,False,False,IV
fd2a327f-6ed3-49f2-99dd-8a33aec2437a,RANKED_SOLO_5x5,IRON,IV,i1l35L5GGrQ0KnHq5QxlMlN6s6oJ7VUTx9g9DSF8fzw8nfQjxT4vWj7cIzz273NjUj747pCY_Po13A,92,91,116,False,False,False,False,IV
ed002542-6e46-48ae-a2a7-41de206f6a42,RANKED_SOLO_5x5,IRON,IV,9rqAWqJPxWJmtFA10_2G2_9x8Sm-H8Vr1i8IZFK-hXf5ZG1guEN3YMwQd9WQlf6a8u95DXEtGy3nYw,0,0,17,False,False,False,False,IV
7a5139d9-4001-48ff-a4c0-48172f242259,RANKED_SOLO_5x5,IRON,IV,3QoV9XuTF96-oTZjhss58rWk9-UfINeHxEyIVUgyaaMQ60p-nKzy81A6G64BBvakpuzUUjPA30WPDQ,0,6,28,False,False,False,False,IV
8dd52e0b-7fc1-42cc-92a7-60f745d06621,RANKED_SOLO_5x5,IRON,IV,RdygUjBSaewefsuFK4QfZRqUMWFMh40jEZ29TvVeufCdWCiqNDf7TRPIg6H1S33DAyS2QFpl7LGdzQ,0,95,145,False,False,False,False,IV
6dfecc38-bb4c-4702-8a84-67df82bfc1fe,RANKED_SOLO_5x5,IRON,IV,ROr2mN9_9_oHGiN_ZO8gumbHJeiJTflJ6S4aDDo4d-0SSFp3ea7-Vpsg93xyDy5JKAinz3JLMafrmQ,45,64,88,False,False,False,False,IV
6f4759b3-49c4-40e3-9edd-76b405abd143,RANKED_SOLO_5x5,IRON,IV,WiwR8ZIF7hPCJru9GkBFaQpLnGenRQPVOJC323ZZswqovrxTLag0HFmRalzxnI-Shuyg-pmpT_batQ,92,8,25,False,False,False,False,IV
81faa283-0adf-4338-a80f-da57fa7675ee,RANKED_SOLO_5x5,IRON,IV,B_i2IW_YcNC2obNLc_DPVBDLDCi8fcUjYAEujxaQ6tBFj7xbKaC31tNoTA6RYRm8VJll5B_ITBm8uQ,35,3,20,False,False,False,False,IV
d12da0ef-8fc9-418a-972f-6aca9524e18f,RANKED_SOLO_5x5,IRON,IV,pNczIrfoAsYBAHohKGkCeB_T7V_RDV2LcPAStFMmYCh-uuFZ84cO4-SBhQ4Hi0bAWlc7cNnnsUcFWA,10,21,68,False,False,False,False,IV
2cdc77ce-ee90-4b5e-912a-8d332a520261,RANKED_SOLO_5x5,IRON,IV,R98i2XvAoFZ6fZlWtte9E7e21rLCWq4uh1KtqPA5436vhZrXyM2YnXM37Mtn606ESAT7x5zeBpYVfA,20,17,39,False,False,False,False,IV
14af4b06-e58b-43fd-95b5-32ae94b59e14,RANKED_SOLO_5x5,IRON,IV,BfVsiQdWtv_nPYk2zgzyLWI0Z2cFkxqAk8kovrzdLXpeuEor_ykHqtyMbMAT9aK5-6wfNeRuUKGxAQ,93,53,75,False,False,False,False,IV
850b864f-cc00-494b-b107-3dce7ea245e4,RANKED_SOLO_5x5,IRON,IV,yh7mVzZX2iWTFqAB8kaXC-OHyp5ZRSW2ujChmKUQQbylT062erSmWH1HvwGX_D0AbymRgBJTYLiwLg,79,33,53,False,False,False,False,IV
a5301935-d275-4826-b43c-17259beb0dd4,RANKED_SOLO_5x5,IRON,IV,QBTsv_hiKmfgAiDcyILYcUmY3NRlMM8XBbs4kDSSCLQIpcgmFLs-UGMQSFvO3CCk1hDvBSF8U7CngQ,89,34,52,False,False,False,False,IV
f35e1f03-e165-4607-84f5-2bfe9b3edc90,RANKED_SOLO_5x5,IRON,IV,D5egfhcx6ArK9YqDoUcQ99JWqs-a3iTblqVGIPPAIbuMVz1au4hBHMHRyJq5JxTUkTXfm0ApZ8TXUw,85,42,59,False,False,False,False,IV
cd0dad6d-f8b9-4ee3-b02f-3087320667c7,RANKED_SOLO_5x5,IRON,IV,P8VHG01_kX1Ise-EcrMvl6Qu6BfVBZupnRhusH-TwZj3ebZP__uEHUD1Ck8UYYqDWn6msHbjOT5XqA,37,12,28,False,False,False,False,IV
fafa198d-488e-4d28-bb04-3f588faeb854,RANKED_SOLO_5x5,IRON,IV,p5bx4uhJVUTJ8A3GyVqEfFkKYG7XdOi7ADhhM8y-w7SD5CEHlfvyK8NYqlXqsICF2MpiSUZuo8G_iQ,43,37,69,False,False,False,False,IV
12d86910-c4e1-4242-81eb-8177c38f41dd,RANKED_SOLO_5x5,IRON,IV,5OSANsKwPToHqknsa7tkHGQu2ic2SRvPNCXZ1DNYlCPDBQY05MMv5F0zoAtay_UIpkq-cTyO1boLyg,97,15,33,False,False,False,False,IV
e3986a31-4e4b-4c33-8264-62f975ede2b0,RANKED_SOLO_5x5,IRON,IV,aDuzqoDwKtBJ0wf2NZ2F6mOuFSso4wjvTlW7rv7tK9l1tlrPNYMo9-FgX8-WgdGY_r1NaIMm4RD0GA,74,3,19,False,False,False,False,IV
5dc0de2b-6e61-4554-a48d-18c0006f763f,RANKED_SOLO_5x5,IRON,IV,QJdyPxaX_qsNoz9AUY4zYKrPAW6curlnHVz1Oh7Oe-8uffjBs_tuG0LqVmAzwUgDq1a9Uanq-JN9bA,0,35,67,False,False,False,False,IV
57b497fa-d9b1-4ed8-8ce4-c014e452f60d,RANKED_SOLO_5x5,IRON,IV,VHf6HY9QD1aN3PXEjxdxrM_XpwWhDwv0DUW3ei_CArPexu3glkQgYYJHE-An2Cli5qQZ0BkqAI5Epg,76,6,22,False,False,False,False,IV
e6932761-e5fa-4bcd-81de-34e353f106f4,RANKED_SOLO_5x5,IRON,IV,kVptVnhSW4vs9xv3LVTPC0zsDwf8_9tiSHyV6RYKcSL123ZHibGBPW8Q610YEIv9LNjDAVrWsrSO1Q,13,27,54,False,False,False,False,IV
e3490a75-69bb-4dac-a32b-10a8de5e99d5,RANKED_SOLO_5x5,IRON,IV,cCzyD-EeCGmAIrmX5ylc77XNxQwe8Vztu0Tq3xYi1SYc1Mob6QjHTxbjRPZ7wzDaxvtxeFTv9BFS7w,59,27,49,False,False,False,False,IV
8c9aa024-18b5-4d61-9dd2-e632d0da8d8b,RANKED_SOLO_5x5,IRON,IV,eGVfZuwRk9PA4UW153uTg24rF4b6K_2574QEDCmg4i7Iaisg2W8OamvCX_WcXkIq7fCp9OiLlm1GlQ,38,34,65,False,False,False,False,IV
ca7bacbd-7331-4d2b-a8f7-86f97be5c7da,RANKED_SOLO_5x5,IRON,IV,Xu2qM7YxImtSavZ-LCrB98A3E15XE3mHiqWGslKRcrVhzCmjB7YdWhjRlfWnaBSe9wsef-g_C8bYzg,28,30,50,False,False,False,False,IV
41604320-3ad2-46be-92f8-ebaee0cf7a1e,RANKED_SOLO_5x5,IRON,IV,DiDAmlMPE0M12YGCb2VFT3_zbOoJOdphiEo0ZZTHaxJ9E1AzcqTJ-brwTtKYEknsfg5kvWd7wQH9bA,72,46,68,False,False,False,False,IV
3011519f-50d2-4574-b39c-55feb6fe1fb8,RANKED_SOLO_5x5,IRON,IV,cMjHF1B8u-l8_FiBPLMuGr6kNAaAddefdYgtasZTkS4ciiY8cqZ6YH0PVvqMtgCqzc9r1yeXFy_3CQ,20,55,92,False,False,False,False,IV
d7049ae2-f230-48f5-b6d7-1685f7186af7,RANKED_SOLO_5x5,IRON,IV,bf_LSbz7G8-s2WHJ3OB3xX3MYOeBip8vkVD9wV03wZRN8pzmzqxbVthcqrIBPmgwRIC8FCIXvjW9bA,40,41,89,False,False,False,False,IV
fd2a327f-6ed3-49f2-99dd-8a33aec2437a,RANKED_SOLO_5x5,IRON,IV,TwLJZy0dK3IIb0DKRYSAlQgQNyfaPDAXkK_pgMP3fGjS9gX1GGNbLvqdZ2jM_mxQQjobg-cKOrPEqA,37,12,28,False,False,False,False,IV
322f5138-2c76-42c7-bbc0-a81d424c29ef,RANKED_SOLO_5x5,IRON,IV,f4mcz5X4ea2vHvi4YhDkZKlMyciq-EecRTMz_Lae2xjANlxnta_HtHxuVcDHFUu4qpswWRajwPpegg,1,24,48,False,False,False,False,IV
271f72fc-2d26-4661-bf41-b377e782a5b3,RANKED_SOLO_5x5,IRON,IV,QJ7lrsLZ-em48jO4bmiX0N--buEjtfzFkC2swWGXNpbsPXool3L_6SWbio7fpF2GO580wBqNsCZHYQ,12,31,54,False,False,False,False,IV
bc4d6a5a-797d-4246-96bc-d6f2071bbe85,RANKED_SOLO_5x5,IRON,IV,CFOsy95bnYX7rN_EepFDdHlzzeBJL9wvGK01NQNSB6XfK1L_vi-6dEeECPu5TzklJUcdC4YbCfodxQ,27,19,40,False,False,False,False,IV
6dfecc38-bb4c-4702-8a84-67df82bfc1fe,RANKED_SOLO_5x5,IRON,IV,N2qJmOQuWqjOWCWaqQQyAWOVVvVceH0xeagtigFnD8FsVLmya2TuNCPFyvDVDOdzgUS1G1IF4NSwWA,78,33,58,False,False,False,False,IV
d30a016c-d21b-4010-8e53-81a543766258,RANKED_SOLO_5x5,IRON,IV,-dNT1Pb0p6I0EYWsGWnGJOsN8xNnOXRUD0rDRDsuh0kCcXEi8W6RI6D89nOfWyZUt9An5s5a7AtFxA,73,83,118,False,False,False,False,IV
0b98d4ed-44c5-4919-8c29-a2d69c2ff50b,RANKED_SOLO_5x5,IRON,IV,ON_vZI_y9JbNoqvT9v7l7WeTy4TTmX0sTpC_mEjV1EUr1laMyE2llTE5J59mcfYbAigLhPvoSOEQaw,95,74,100,False,False,False,False,IV
60a43085-420b-4d1e-848c-4ded87f5b848,RANKED_SOLO_5x5,IRON,IV,tZoxaJq5JhgTaFRHNcUFaG7nfvmMutekHbuzRbOqo2o5H0X622HjOxKoH2v5yJmcV8XCzLsjec7WZw,51,10,27,False,False,False,False,IV
0c275e88-2489-4145-8a27-157965882f48,RANKED_SOLO_5x5,IRON,IV,JY_6EXgF3OphbB37rlO7FNAoV5WwnhF4u7m3o-fV6xyVlM4wLqVX3fXaQeUuf_7BCYS7G17QQTlVHg,20,15,38,False,False,False,False,IV
c79c45a2-7e97-4f59-bd6c-4eb75edeaf03,RANKED_SOLO_5x5,IRON,IV,yljfa2vgrU-QE4kw_12EQ9f0Z2X986e-Rvu6Tr2MMC_VBmLV0V0OL0oohXRazH7S86ooN8ibxPXZvQ,79,22,38,False,False,False,False,IV
